Arbrook,FrameTime,SetupTime,BGFX,FrameTime,Native,FrameTime,SetupTime,
 ,0.0064, , ,0.1985, ,0.0047, ,
 ,0.0064, , ,0.197, ,0.0047, ,
 ,0.0064, , ,0.2028, ,0.0048, ,
 ,0.0065, , ,0.2064, ,0.0047, ,
 ,0.0065, , ,0.1986, ,0.0061, ,
 ,0.0064, , ,0.1981, ,0.006, ,
 ,0.0064, , ,0.2222, ,0.0048, ,
 ,0.0065, , ,0.211, ,0.0048, ,
 ,0.0105, , ,0.2009, ,0.0048, ,
 ,0.0064, , ,0.1978, ,0.0048, ,
 ,0.0064, , ,0.2144, ,0.0049, ,
 ,0.0064, , ,0.2293, ,0.0047, ,
 ,0.0065, , ,0.2256, ,0.0048, ,
 ,0.0064, , ,0.2131, ,0.0047, ,
 ,0.0065, , ,0.2123, ,0.005, ,
 ,0.0063, , ,0.2055, ,0.0051, ,
 ,0.0068, , ,0.2925, ,0.0051, ,
 ,0.0086, , ,0.2484, ,0.0048, ,
 ,0.0064, , ,0.2097, ,0.0047, ,
 ,0.0066, , ,0.3084, ,0.0047, ,
 ,0.0063, , ,0.3026, ,0.0049, ,
 ,0.0069, , ,0.26, ,0.0048, ,
 ,0.0065, , ,0.2922, ,0.0048, ,
 ,0.0066, , ,0.2153, ,0.0049, ,
 ,0.0066, , ,0.2573, ,0.0047, ,
 ,0.0068, , ,0.3327, ,0.0048, ,
 ,0.0069, , ,0.2623, ,0.005, ,
 ,0.0068, , ,0.2334, ,0.0047, ,
 ,0.0068, , ,0.2315, ,0.0049, ,
 ,0.0067, , ,0.2531, ,0.0048, ,
 ,0.0068, , ,0.2158, ,0.0048, ,
 ,0.0068, , ,0.2037, ,0.0048, ,
 ,0.0068, , ,0.1893, ,0.0048, ,
 ,0.0067, , ,0.2322, ,0.0047, ,
 ,0.0068, , ,0.2309, ,0.0048, ,
 ,0.0067, , ,0.2168, ,0.0047, ,
 ,0.0069, , ,0.2152, ,0.0047, ,
 ,0.0068, , ,0.2891, ,0.0047, ,
 ,0.0068, , ,0.2193, ,0.0048, ,
 ,0.0068, , ,0.2165, ,0.0048, ,
 ,0.007, , ,0.2154, ,0.0048, ,
 ,0.0068, , ,0.2107, ,0.0047, ,
 ,0.0065, , ,0.201, ,0.0047, ,
 ,0.0067, , ,0.2654, ,0.0046, ,
 ,0.0067, , ,0.2092, ,0.0049, ,
 ,0.0066, , ,0.201, ,0.0047, ,
 ,0.0068, , ,0.1998, ,0.0047, ,
 ,0.0071, , ,0.2046, ,0.0047, ,
 ,0.0067, , ,0.1994, ,0.0048, ,
 ,0.0065, , ,0.1986, ,0.0047, ,
 ,0.0067, , ,0.2068, ,0.0048, ,
 ,0.0068, , ,0.2001, ,0.0048, ,
 ,0.0067, , ,0.2089, ,0.0047, ,
 ,0.0068, , ,0.2002, ,0.0047, ,
 ,0.0089, , ,0.1983, ,0.0047, ,
 ,0.0067, , ,0.2119, ,0.0048, ,
 ,0.0067, , ,0.199, ,0.0048, ,
 ,0.0068, , ,0.2418, ,0.0047, ,
 ,0.0068, , ,0.2316, ,0.0047, ,
 ,0.0069, , ,0.2621, ,0.0047, ,
 ,0.0068, , ,0.3479, ,0.0051, ,
 ,0.0069, , ,0.265, ,0.0047, ,
 ,0.0068, , ,0.2838, ,0.0047, ,
 ,0.0067, , ,0.2575, ,0.0048, ,
 ,0.0075, , ,0.2363, ,0.0048, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0066, , ,0.4776, ,0.0047, ,
 ,0.0081, , ,0.1981, ,0.0047, ,
 ,0.0065, , ,0.2084, ,0.0047, ,
 ,0.0064, , ,0.2002, ,0.0047, ,
 ,0.0064, , ,0.2035, ,0.0047, ,
 ,0.0064, , ,0.1864, ,0.0047, ,
 ,0.0064, , ,0.2004, ,0.0047, ,
 ,0.0065, , ,0.1913, ,0.0047, ,
 ,0.0064, , ,0.2004, ,0.0047, ,
 ,0.0065, , ,0.1912, ,0.0061, ,
 ,0.0064, , ,0.1961, ,0.0051, ,
 ,0.0065, , ,0.193, ,0.0049, ,
 ,0.0064, , ,0.1942, ,0.0048, ,
 ,0.0064, , ,0.1934, ,0.0048, ,
 ,0.0064, , ,0.1906, ,0.0049, ,
 ,0.0064, , ,0.1927, ,0.0049, ,
 ,0.0064, , ,0.1949, ,0.0048, ,
 ,0.0064, , ,0.1932, ,0.0048, ,
 ,0.0064, , ,0.2413, ,0.0047, ,
 ,0.0064, , ,0.1915, ,0.0051, ,
 ,0.0064, , ,0.1951, ,0.0048, ,
 ,0.0063, , ,0.1922, ,0.0048, ,
 ,0.0063, , ,0.1945, ,0.0048, ,
 ,0.0064, , ,0.1936, ,0.0048, ,
 ,0.0064, , ,0.1968, ,0.0048, ,
 ,0.0063, , ,0.1911, ,0.0047, ,
 ,0.0065, , ,0.1947, ,0.0048, ,
 ,0.0063, , ,0.1926, ,0.0048, ,
 ,0.0063, , ,0.1937, ,0.0048, ,
 ,0.0064, , ,0.1937, ,0.0048, ,
 ,0.0063, , ,0.1906, ,0.0047, ,
 ,0.0063, , ,0.1939, ,0.0048, ,
 ,0.0072, , ,0.1932, ,0.0048, ,
 ,0.0067, , ,0.1951, ,0.0048, ,
 ,0.0065, , ,0.1934, ,0.0047, ,
 ,0.0066, , ,0.1928, ,0.0048, ,
 ,0.0066, , ,0.1911, ,0.0048, ,
 ,0.0065, , ,0.1925, ,0.0047, ,
 ,0.0065, , ,0.19, ,0.0048, ,
 ,0.0065, , ,0.1908, ,0.0047, ,
 ,0.0063, , ,0.1873, ,0.0048, ,
 ,0.0065, , ,0.2084, ,0.0047, ,
 ,0.0064, , ,0.2279, ,0.0048, ,
 ,0.0087, , ,0.2087, ,0.0048, ,
 ,0.0064, , ,0.2337, ,0.0048, ,
 ,0.0064, , ,0.2428, ,0.0048, ,
 ,0.0065, , ,0.2077, ,0.0048, ,
 ,0.0064, , ,0.2153, ,0.0048, ,
 ,0.0065, , ,0.2023, ,0.0049, ,
 ,0.0063, , ,0.2204, ,0.0048, ,
 ,0.0065, , ,0.2605, ,0.0047, ,
 ,0.0065, , ,0.2135, ,0.0048, ,
 ,0.0064, , ,0.1909, ,0.0048, ,
 ,0.0065, , ,0.3811, ,0.0048, ,
 ,0.0064, , ,0.2253, ,0.0049, ,
 ,0.0064, , ,0.2601, ,0.0048, ,
 ,0.0064, , ,0.242, ,0.0048, ,
 ,0.0065, , ,0.2244, ,0.0047, ,
 ,0.0064, , ,0.1996, ,0.0048, ,
 ,0.0064, , ,0.224, ,0.0048, ,
 ,0.0064, , ,0.2266, ,0.0048, ,
 ,0.0064, , ,0.2259, ,0.0069, ,
 ,0.0066, , ,0.2078, ,0.0048, ,
 ,0.0066, , ,0.2069, ,0.0047, ,
 ,0.0065, , ,0.2276, ,0.0048, ,
 ,0.0064, , ,0.2172, ,0.0048, ,
 ,0.0064, , ,0.2213, ,0.0048, ,
 ,0.0065, , ,0.2803, ,0.0048, ,
 ,0.0064, , ,0.2009, ,0.0047, ,
 ,0.0066, , ,0.1991, ,0.0047, ,
 ,0.0064, , ,0.208, ,0.0048, ,
 ,0.0064, , ,0.1997, ,0.0061, ,
 ,0.0064, , ,0.1976, ,0.0062, ,
 ,0.0063, , ,0.1983, ,0.0048, ,
 ,0.0065, , ,0.1994, ,0.0049, ,
 ,0.0065, , ,0.1977, ,0.0048, ,
 ,0.0065, , ,0.2439, ,0.0048, ,
 ,0.0064, , ,0.2011, ,0.0047, ,
 ,0.0064, , ,0.2019, ,0.0049, ,
 ,0.0064, , ,0.2408, ,0.0048, ,
 ,0.0065, , ,0.2025, ,0.0048, ,
 ,0.0064, , ,0.2306, ,0.0049, ,
 ,0.0065, , ,0.2225, ,0.0049, ,
 ,0.0065, , ,0.2573, ,0.0048, ,
 ,0.0064, , ,0.2432, ,0.0048, ,
 ,0.0065, , ,0.2539, ,0.0048, ,
 ,0.0064, , ,0.2434, ,0.0048, ,
 ,0.0065, , ,0.2367, ,0.0047, ,
 ,0.0065, , ,0.2203, ,0.0048, ,
 ,0.0064, , ,0.2382, ,0.0049, ,
 ,0.0064, , ,0.2011, ,0.0048, ,
 ,0.0066, , ,0.2425, ,0.0047, ,
 ,0.0085, , ,0.2464, ,0.0048, ,
 ,0.008, , ,0.2451, ,0.0048, ,
 ,0.008, , ,0.2417, ,0.0047, ,
 ,0.0067, , ,0.216, ,0.0048, ,
 ,0.0066, , ,0.2156, ,0.0048, ,
 ,0.0064, , ,0.2246, ,0.0049, ,
 ,0.0065, , ,0.2641, ,0.0048, ,
 ,0.0064, , ,0.2399, ,0.0048, ,
 ,0.0065, , ,0.222, ,0.0049, ,
 ,0.0067, , ,0.2011, ,0.0048, ,
 ,0.0065, , ,0.224, ,0.0048, ,
 ,0.0066, , ,0.2506, ,0.0048, ,
 ,0.0066, , ,0.203, ,0.0049, ,
 ,0.0065, , ,0.199, ,0.0047, ,
 ,0.0065, , ,0.2202, ,0.0048, ,
 ,0.0065, , ,0.2048, ,0.0048, ,
 ,0.0065, , ,0.2462, ,0.0048, ,
 ,0.0065, , ,0.2443, ,0.0048, ,
 ,0.0066, , ,0.2069, ,0.0048, ,
 ,0.0065, , ,0.1995, ,0.0049, ,
 ,0.0065, , ,0.2027, ,0.0048, ,
 ,0.0065, , ,0.2057, ,0.0048, ,
 ,0.0065, , ,0.2719, ,0.0047, ,
 ,0.0065, , ,0.1992, ,0.0048, ,
 ,0.0066, , ,0.1985, ,0.0049, ,
 ,0.0066, , ,0.2096, ,0.0048, ,
 ,0.0065, , ,0.198, ,0.0056, ,
 ,0.0066, , ,0.198, ,0.0051, ,
 ,0.0065, , ,0.202, ,0.0049, ,
 ,0.0065, , ,0.1969, ,0.0049, ,
 ,0.0065, , ,0.2017, ,0.0048, ,
 ,0.0065, , ,0.1971, ,0.0048, ,
 ,0.0065, , ,0.1992, ,0.0048, ,
 ,0.0065, , ,0.225, ,0.0074, ,
 ,0.0064, , ,0.2031, ,0.0047, ,
 ,0.0064, , ,0.2337, ,0.005, ,
 ,0.0065, , ,0.2182, ,0.0048, ,
 ,0.0064, , ,0.2371, ,0.0048, ,
 ,0.0063, , ,0.2254, ,0.0049, ,
 ,0.0064, , ,0.2208, ,0.0049, ,
 ,0.0064, , ,0.2486, ,0.0048, ,
 ,0.0064, , ,0.2099, ,0.0048, ,
 ,0.0065, , ,0.2388, ,0.0048, ,
 ,0.0064, , ,0.2005, ,0.0049, ,
 ,0.0064, , ,0.1988, ,0.0048, ,
 ,0.0064, , ,0.2, ,0.0047, ,
 ,0.0064, , ,0.1985, ,0.0048, ,
 ,0.0063, , ,0.2108, ,0.0047, ,
 ,0.0064, , ,0.2227, ,0.0047, ,
 ,0.0064, , ,0.2035, ,0.0047, ,
 ,0.0063, , ,0.1983, ,0.0047, ,
 ,0.0063, , ,0.2336, ,0.0047, ,
 ,0.0063, , ,0.2267, ,0.0047, ,
 ,0.0064, , ,0.2188, ,0.0048, ,
 ,0.0064, , ,0.2277, ,0.0048, ,
 ,0.0063, , ,0.223, ,0.0047, ,
 ,0.0063, , ,0.2336, ,0.0047, ,
 ,0.0064, , ,0.2017, ,0.0048, ,
 ,0.0063, , ,0.2372, ,0.0048, ,
 ,0.0067, , ,0.2283, ,0.0047, ,
 ,0.0067, , ,0.2302, ,0.0047, ,
 ,0.0066, , ,0.219, ,0.0047, ,
 ,0.0065, , ,0.2209, ,0.0048, ,
 ,0.0064, , ,0.2243, ,0.0048, ,
 ,0.0065, , ,0.2015, ,0.0049, ,
 ,0.0066, , ,0.1956, ,0.0048, ,
 ,0.0065, , ,0.2302, ,0.0049, ,
 ,0.0064, , ,0.2003, ,0.0048, ,
 ,0.0065, , ,0.1986, ,0.0047, ,
 ,0.0064, , ,0.2054, ,0.0048, ,
 ,0.0065, , ,0.1951, ,0.0048, ,
 ,0.0065, , ,0.2699, ,0.0047, ,
 ,0.0065, , ,0.1977, ,0.0048, ,
 ,0.0064, , ,0.2071, ,0.0047, ,
 ,0.0065, , ,0.2031, ,0.0049, ,
 ,0.0065, , ,0.2083, ,0.0047, ,
 ,0.0064, , ,0.2102, ,0.0048, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0064, , ,0.2322, ,0.0048, ,
 ,0.0064, , ,0.2203, ,0.0047, ,
 ,0.0064, , ,0.2128, ,0.0047, ,
 ,0.0067, , ,0.2114, ,0.0048, ,
 ,0.0064, , ,0.2001, ,0.0048, ,
 ,0.0064, , ,0.2178, ,0.0048, ,
 ,0.0064, , ,0.2117, ,0.0047, ,
 ,0.0065, , ,0.199, ,0.0048, ,
 ,0.0064, , ,0.2213, ,0.0047, ,
 ,0.0064, , ,0.1988, ,0.0049, ,
 ,0.0064, , ,0.1977, ,0.0075, ,
 ,0.0065, , ,0.2226, ,0.0047, ,
 ,0.0064, , ,0.2228, ,0.0048, ,
 ,0.0064, , ,0.201, ,0.0047, ,
 ,0.0064, , ,0.2048, ,0.0047, ,
 ,0.0065, , ,0.2009, ,0.0047, ,
 ,0.0065, , ,0.1972, ,0.0048, ,
 ,0.0064, , ,0.2228, ,0.0047, ,
 ,0.0065, , ,0.22, ,0.0047, ,
 ,0.0065, , ,0.2097, ,0.0048, ,
 ,0.0065, , ,0.2428, ,0.0048, ,
 ,0.0064, , ,0.2154, ,0.0051, ,
 ,0.0064, , ,0.2134, ,0.0073, ,
 ,0.0065, , ,0.2061, ,0.0078, ,
 ,0.0065, , ,0.1991, ,0.0077, ,
 ,0.0064, , ,0.2114, ,0.0078, ,
 ,0.0064, , ,0.2063, ,0.0051, ,
 ,0.0065, , ,0.2463, ,0.005, ,
 ,0.0065, , ,0.2052, ,0.0047, ,
 ,0.0065, , ,0.2047, ,0.005, ,
 ,0.0064, , ,0.2331, ,0.0046, ,
 ,0.0064, , ,0.2671, ,0.0047, ,
 ,0.0064, , ,0.2041, ,0.0048, ,
 ,0.0064, , ,0.249, ,0.0048, ,
 ,0.0065, , ,0.2173, ,0.0047, ,
 ,0.0064, , ,0.2077, ,0.0047, ,
 ,0.0064, , ,0.2522, ,0.0046, ,
 ,0.0064, , ,0.2003, ,0.0048, ,
 ,0.0065, , ,0.2012, ,0.0048, ,
 ,0.0071, , ,0.201, ,0.0048, ,
 ,0.0069, , ,0.2465, ,0.0047, ,
 ,0.0068, , ,0.1987, ,0.0047, ,
 ,0.0068, , ,0.2035, ,0.0047, ,
 ,0.0068, , ,0.199, ,0.0047, ,
 ,0.0068, , ,0.2122, ,0.0048, ,
 ,0.0068, , ,0.2003, ,0.0047, ,
 ,0.0068, , ,0.2221, ,0.0047, ,
 ,0.0068, , ,0.2063, ,0.0048, ,
 ,0.0068, , ,0.2046, ,0.0047, ,
 ,0.0069, , ,0.1976, ,0.0047, ,
 ,0.0068, , ,0.2418, ,0.0048, ,
 ,0.0069, , ,0.2006, ,0.0046, ,
 ,0.0068, , ,0.1979, ,0.0047, ,
 ,0.0068, , ,0.2034, ,0.0048, ,
 ,0.0068, , ,0.198, ,0.0047, ,
 ,0.0068, , ,0.2011, ,0.0048, ,
 ,0.0067, , ,0.2009, ,0.0047, ,
 ,0.0069, , ,0.1958, ,0.0047, ,
 ,0.0068, , ,0.1994, ,0.0047, ,
 ,0.0067, , ,0.199, ,0.0048, ,
 ,0.0067, , ,0.2055, ,0.0047, ,
 ,0.0069, , ,0.1985, ,0.0047, ,
 ,0.0068, , ,0.2175, ,0.0047, ,
 ,0.0068, , ,0.2033, ,0.0047, ,
 ,0.0068, , ,0.2026, ,0.0047, ,
 ,0.0068, , ,0.1975, ,0.0047, ,
 ,0.0068, , ,0.1971, ,0.0047, ,
 ,0.0068, , ,0.1964, ,0.0047, ,
 ,0.0069, , ,0.1968, ,0.0047, ,
 ,0.0084, , ,0.1969, ,0.0049, ,
 ,0.0066, , ,0.1959, ,0.0048, ,
 ,0.0066, , ,0.1976, ,0.0049, ,
 ,0.0065, , ,0.1963, ,0.0047, ,
 ,0.0065, , ,0.196, ,0.0047, ,
 ,0.0113, , ,0.1972, ,0.0047, ,
 ,0.0068, , ,0.197, ,0.0047, ,
 ,0.0065, , ,0.1961, ,0.0049, ,
 ,0.0067, , ,0.1968, ,0.0047, ,
 ,0.0067, , ,0.1967, ,0.0048, ,
 ,0.0067, , ,0.1964, ,0.0047, ,
 ,0.0068, , ,0.1958, ,0.0048, ,
 ,0.0067, , ,0.2028, ,0.0047, ,
 ,0.0067, , ,0.2467, ,0.0047, ,
 ,0.0067, , ,0.2452, ,0.0048, ,
 ,0.0067, , ,0.299, ,0.0048, ,
 ,0.0068, , ,0.2009, ,0.0047, ,
 ,0.0068, , ,0.1989, ,0.0047, ,
 ,0.0068, , ,0.1954, ,0.0048, ,
 ,0.0069, , ,0.194, ,0.0046, ,
 ,0.0067, , ,0.198, ,0.0047, ,
 ,0.0068, , ,0.1942, ,0.0048, ,
 ,0.0067, , ,0.2471, ,0.0047, ,
 ,0.0066, , ,0.1973, ,0.0048, ,
 ,0.0067, , ,0.1996, ,0.0047, ,
 ,0.0066, , ,0.1983, ,0.0046, ,
 ,0.0067, , ,0.3179, ,0.0047, ,
 ,0.0065, , ,0.2467, ,0.0047, ,
 ,0.0065, , ,0.2043, ,0.0046, ,
 ,0.0068, , ,0.207, ,0.0047, ,
 ,0.0067, , ,0.2001, ,0.0048, ,
 ,0.0067, , ,0.2053, ,0.0047, ,
 ,0.01, , ,0.1968, ,0.0048, ,
 ,0.0067, , ,0.1984, ,0.0047, ,
 ,0.0066, , ,0.2635, ,0.0048, ,
 ,0.0066, , ,0.2354, ,0.0047, ,
 ,0.0067, , ,0.2386, ,0.0047, ,
 ,0.0064, , ,0.2004, ,0.0047, ,
 ,0.0066, , ,0.1985, ,0.0047, ,
 ,0.0065, , ,0.2057, ,0.0047, ,
 ,0.0066, , ,0.2787, ,0.0046, ,
 ,0.0066, , ,0.2016, ,0.0047, ,
 ,0.0065, , ,0.2085, ,0.0047, ,
 ,0.0066, , ,0.1988, ,0.0046, ,
 ,0.0065, , ,0.1981, ,0.0048, ,
 ,0.0064, , ,0.272, ,0.0047, ,
 ,0.0064, , ,0.2422, ,0.0047, ,
 ,0.0082, , ,0.2147, ,0.0046, ,
 ,0.0081, , ,0.203, ,0.0047, ,
 ,0.0066, , ,0.1983, ,0.0047, ,
 ,0.0068, , ,0.2166, ,0.0047, ,
 ,0.0067, , ,0.2025, ,0.0047, ,
 ,0.0069, , ,0.199, ,0.0047, ,
 ,0.0067, , ,0.2432, ,0.0048, ,
 ,0.0066, , ,0.2614, ,0.0047, ,
 ,0.0064, , ,0.2286, ,0.0047, ,
 ,0.0065, , ,0.2328, ,0.0046, ,
 ,0.0065, , ,0.2012, ,0.0046, ,
 ,0.0065, , ,0.1987, ,0.0046, ,
 ,0.0066, , ,0.1981, ,0.0047, ,
 ,0.0064, , ,0.1985, ,0.0047, ,
 ,0.0064, , ,0.2205, ,0.0047, ,
 ,0.0065, , ,0.2502, ,0.0047, ,
 ,0.0064, , ,0.2572, ,0.0047, ,
 ,0.0064, , ,0.2053, ,0.0047, ,
 ,0.0064, , ,0.2523, ,0.0047, ,
 ,0.0064, , ,0.2069, ,0.0046, ,
 ,0.0064, , ,0.2171, ,0.0047, ,
 ,0.0064, , ,0.2654, ,0.0048, ,
 ,0.0063, , ,0.2707, ,0.0047, ,
 ,0.0066, , ,0.2328, ,0.0047, ,
 ,0.0064, , ,0.2424, ,0.0047, ,
 ,0.0065, , ,0.2367, ,0.0048, ,
 ,0.0064, , ,0.2307, ,0.0046, ,
 ,0.0064, , ,0.231, ,0.0046, ,
 ,0.0064, , ,0.2624, ,0.005, ,
 ,0.0064, , ,0.2334, ,0.0049, ,
 ,0.0063, , ,0.2294, ,0.0048, ,
 ,0.0064, , ,0.2289, ,0.0049, ,
 ,0.0064, , ,0.233, ,0.0048, ,
 ,0.0064, , ,0.2371, ,0.0048, ,
 ,0.0065, , ,0.2856, ,0.0048, ,
 ,0.0064, , ,0.2381, ,0.0049, ,
 ,0.0064, , ,0.2644, ,0.0049, ,
 ,0.0064, , ,0.2208, ,0.0048, ,
 ,0.0064, , ,0.2623, ,0.0049, ,
 ,0.0064, , ,0.2427, ,0.0048, ,
 ,0.0064, , ,0.2352, ,0.0047, ,
 ,0.0065, , ,0.237, ,0.0048, ,
 ,0.0063, , ,0.2271, ,0.0049, ,
 ,0.0064, , ,0.2205, ,0.0048, ,
 ,0.0064, , ,0.2149, ,0.0048, ,
 ,0.0063, , ,0.215, ,0.0047, ,
 ,0.0064, , ,0.2067, ,0.0048, ,
 ,0.0064, , ,0.1997, ,0.0048, ,
 ,0.0065, , ,0.1982, ,0.0047, ,
 ,0.0064, , ,0.1984, ,0.0049, ,
 ,0.0065, , ,0.198, ,0.005, ,
 ,0.0065, , ,0.1966, ,0.0048, ,
 ,0.0063, , ,0.2447, ,0.0047, ,
 ,0.0064, , ,0.2546, ,0.0048, ,
 ,0.0064, , ,0.2434, ,0.0049, ,
 ,0.0064, , ,0.2179, ,0.0048, ,
 ,0.0063, , ,0.1995, ,0.0048, ,
 ,0.0064, , ,0.1996, ,0.0047, ,
 ,0.0064, , ,0.1991, ,0.0048, ,
 ,0.0064, , ,0.2478, ,0.0047, ,
 ,0.0064, , ,0.2511, ,0.0047, ,
 ,0.0065, , ,0.2231, ,0.0049, ,
 ,0.0064, , ,0.2004, ,0.0047, ,
 ,0.0065, , ,0.1997, ,0.0048, ,
 ,0.0068, , ,0.2, ,0.0048, ,
 ,0.007, , ,0.199, ,0.0048, ,
 ,0.0067, , ,0.1993, ,0.0049, ,
 ,0.0065, , ,0.1992, ,0.0048, ,
 ,0.0065, , ,0.3472, ,0.0048, ,
 ,0.0064, , ,0.2411, ,0.0048, ,
 ,0.0066, , ,0.2505, ,0.0047, ,
 ,0.0071, , ,0.2463, ,0.0048, ,
 ,0.0067, , ,0.2102, ,0.0048, ,
 ,0.0064, , ,0.2013, ,0.0048, ,
 ,0.0064, , ,0.206, ,0.0049, ,
 ,0.0064, , ,0.2011, ,0.0047, ,
 ,0.0065, , ,0.1992, ,0.0048, ,
 ,0.0064, , ,0.1982, ,0.0048, ,
 ,0.0064, , ,0.1994, ,0.0048, ,
 ,0.0064, , ,0.2003, ,0.0048, ,
 ,0.0065, , ,0.2544, ,0.0048, ,
 ,0.0065, , ,0.2399, ,0.0048, ,
 ,0.0064, , ,0.2551, ,0.0048, ,
 ,0.0064, , ,0.2223, ,0.0048, ,
 ,0.0064, , ,0.2388, ,0.0048, ,
 ,0.0064, , ,0.2223, ,0.0048, ,
 ,0.0065, , ,0.2308, ,0.0048, ,
 ,0.0065, , ,0.2423, ,0.0048, ,
 ,0.0064, , ,0.2354, ,0.0047, ,
 ,0.0064, , ,0.2328, ,0.0047, ,
 ,0.0065, , ,0.2117, ,0.0047, ,
 ,0.0064, , ,0.1985, ,0.0063, ,
 ,0.0064, , ,0.2039, ,0.0059, ,
 ,0.0064, , ,0.1984, ,0.0049, ,
 ,0.0064, , ,0.2037, ,0.0048, ,
 ,0.0063, , ,0.1982, ,0.0048, ,
 ,0.0064, , ,0.2513, ,0.0048, ,
 ,0.0063, , ,0.2196, ,0.0051, ,
 ,0.0064, , ,0.2307, ,0.0048, ,
 ,0.0064, , ,0.2129, ,0.005, ,
 ,0.0065, , ,0.2082, ,0.0048, ,
 ,0.0064, , ,0.2242, ,0.0048, ,
 ,0.0065, , ,0.2592, ,0.0047, ,
 ,0.0065, , ,0.2337, ,0.0047, ,
 ,0.0064, , ,0.2001, ,0.0048, ,
 ,0.0064, , ,0.235, ,0.0049, ,
 ,0.0064, , ,0.2195, ,0.0048, ,
 ,0.0064, , ,0.2732, ,0.0048, ,
 ,0.0063, , ,0.2441, ,0.0047, ,
 ,0.0064, , ,0.2304, ,0.0047, ,
 ,0.0065, , ,0.2441, ,0.0047, ,
 ,0.0064, , ,0.2068, ,0.0048, ,
 ,0.0064, , ,0.1986, ,0.0047, ,
 ,0.0065, , ,0.2041, ,0.0047, ,
 ,0.0064, , ,0.244, ,0.0047, ,
 ,0.0065, , ,0.1996, ,0.0047, ,
 ,0.0064, , ,0.1991, ,0.0047, ,
 ,0.0064, , ,0.2054, ,0.0047, ,
 ,0.0063, , ,0.2655, ,0.0048, ,
 ,0.0064, , ,0.2049, ,0.0047, ,
 ,0.0064, , ,0.1916, ,0.0048, ,
 ,0.0066, , ,0.2194, ,0.0047, ,
 ,0.0064, , ,0.1898, ,0.0047, ,
 ,0.0068, , ,0.2482, ,0.0047, ,
 ,0.0084, , ,0.2293, ,0.0048, ,
 ,0.0069, , ,0.213, ,0.0049, ,
 ,0.0064, , ,0.1982, ,0.0047, ,
 ,0.0068, , ,0.2273, ,0.0048, ,
 ,0.0066, , ,0.1998, ,0.0047, ,
 ,0.0065, , ,0.1978, ,0.0047, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0066, , ,0.1987, ,0.0047, ,
 ,0.0065, , ,0.2086, ,0.0047, ,
 ,0.0064, , ,0.2148, ,0.0047, ,
 ,0.0063, , ,0.1995, ,0.0047, ,
 ,0.0065, , ,0.2478, ,0.0047, ,
 ,0.0064, , ,0.2361, ,0.0047, ,
 ,0.0065, , ,0.2301, ,0.0048, ,
 ,0.0066, , ,0.2396, ,0.0047, ,
 ,0.0065, , ,0.2066, ,0.0047, ,
 ,0.0064, , ,0.2014, ,0.0047, ,
 ,0.0065, , ,0.2185, ,0.0047, ,
 ,0.0064, , ,0.2088, ,0.0047, ,
 ,0.0065, , ,0.1994, ,0.0047, ,
 ,0.0065, , ,0.219, ,0.0048, ,
 ,0.0065, , ,0.2032, ,0.0048, ,
 ,0.0064, , ,0.1992, ,0.0047, ,
 ,0.0064, , ,0.2426, ,0.0047, ,
 ,0.0064, , ,0.2129, ,0.0047, ,
 ,0.0065, , ,0.2054, ,0.0047, ,
 ,0.0064, , ,0.2085, ,0.0047, ,
 ,0.0064, , ,0.1983, ,0.0048, ,
 ,0.0064, , ,0.1982, ,0.0047, ,
 ,0.0065, , ,0.2536, ,0.0049, ,
 ,0.0065, , ,0.2281, ,0.0047, ,
 ,0.0065, , ,0.2261, ,0.0051, ,
 ,0.0064, , ,0.235, ,0.0049, ,
 ,0.0063, , ,0.2169, ,0.005, ,
 ,0.0064, , ,0.2097, ,0.0049, ,
 ,0.0064, , ,0.2004, ,0.0048, ,
 ,0.0065, , ,0.2839, ,0.0049, ,
 ,0.0066, , ,0.1998, ,0.0049, ,
 ,0.0064, , ,0.1986, ,0.0048, ,
 ,0.0064, , ,0.2747, ,0.0048, ,
 ,0.0063, , ,0.2518, ,0.0048, ,
 ,0.0064, , ,0.2007, ,0.0049, ,
 ,0.0064, , ,0.1984, ,0.0048, ,
 ,0.0065, , ,0.1975, ,0.0048, ,
 ,0.0065, , ,0.2432, ,0.0047, ,
 ,0.0065, , ,0.2214, ,0.0047, ,
 ,0.0064, , ,0.258, ,0.0047, ,
 ,0.0065, , ,0.1989, ,0.0048, ,
 ,0.0064, , ,0.3101, ,0.0048, ,
 ,0.0065, , ,0.1984, ,0.0049, ,
 ,0.0065, , ,0.2977, ,0.0048, ,
 ,0.0064, , ,0.2194, ,0.0047, ,
 ,0.0086, , ,0.2014, ,0.0048, ,
 ,0.0065, , ,0.2436, ,0.0047, ,
 ,0.0064, , ,0.2303, ,0.0048, ,
 ,0.0064, , ,0.2457, ,0.0048, ,
 ,0.0064, , ,0.2796, ,0.0049, ,
 ,0.0064, , ,0.282, ,0.0048, ,
 ,0.0064, , ,0.289, ,0.0048, ,
 ,0.0065, , ,0.2709, ,0.0048, ,
 ,0.0066, , ,0.2694, ,0.0048, ,
 ,0.0065, , ,0.2157, ,0.0048, ,
 ,0.0069, , ,0.2024, ,0.0048, ,
