Arbrook,Drawing Time,BGFX,Drawing Time,Native,Drawing Time,
 ,0.0037, ,0.1693, ,0.0036,
 ,0.0041, ,0.1669, ,0.0036,
 ,0.0038, ,0.1675, ,0.0037,
 ,0.0039, ,0.1675, ,0.0041,
 ,0.0036, ,0.1697, ,0.0037,
 ,0.0038, ,0.1674, ,0.0035,
 ,0.0043, ,0.1671, ,0.0037,
 ,0.0039, ,0.1671, ,0.0038,
 ,0.0036, ,0.1695, ,0.0043,
 ,0.0037, ,0.1667, ,0.004,
 ,0.0042, ,0.1668, ,0.0038,
 ,0.0036, ,0.1672, ,0.0042,
 ,0.0036, ,0.175, ,0.0037,
 ,0.0038, ,0.1677, ,0.0036,
 ,0.0045, ,0.2201, ,0.0036,
 ,0.0044, ,0.1963, ,0.004,
 ,0.0038, ,0.1508, ,0.0037,
 ,0.0038, ,0.1452, ,0.0037,
 ,0.0039, ,0.1806, ,0.0036,
 ,0.0036, ,0.2181, ,0.004,
 ,0.0039, ,0.1682, ,0.0037,
 ,0.0038, ,0.1708, ,0.0036,
 ,0.0042, ,0.1674, ,0.0036,
 ,0.0039, ,0.1716, ,0.0039,
 ,0.0037, ,0.1677, ,0.0038,
 ,0.0036, ,0.1676, ,0.0035,
 ,0.0042, ,0.167, ,0.0035,
 ,0.0036, ,0.1752, ,0.0041,
 ,0.0038, ,0.1726, ,0.0037,
 ,0.0037, ,0.1673, ,0.0037,
 ,0.0041, ,0.1664, ,0.0037,
 ,0.0039, ,0.1667, ,0.004,
 ,0.0036, ,0.1681, ,0.0035,
 ,0.0036, ,0.1672, ,0.0035,
 ,0.0041, ,0.1667, ,0.0038,
 ,0.0038, ,0.1676, ,0.004,
 ,0.0037, ,0.1688, ,0.0037,
 ,0.0037, ,0.1666, ,0.0035,
 ,0.0042, ,0.1781, ,0.0035,
 ,0.0039, ,0.1678, ,0.0037,
 ,0.0036, ,0.1693, ,0.0036,
 ,0.0041, ,0.167, ,0.0036,
 ,0.0051, ,0.1663, ,0.0036,
 ,0.0039, ,0.1667, ,0.0039,
 ,0.0039, ,0.1683, ,0.0038,
 ,0.0046, ,0.1719, ,0.0035,
 ,0.0042, ,0.1675, ,0.0036,
 ,0.0042, ,0.1662, ,0.0041,
 ,0.0052, ,0.1696, ,0.0035,
 ,0.004, ,0.1662, ,0.0038,
 ,0.0044, ,0.1668, ,0.0035,
 ,0.0037, ,0.1656, ,0.0039,
 ,0.0042, ,0.168, ,0.0036,
 ,0.0039, ,0.1667, ,0.0037,
 ,0.0044, ,0.2521, ,0.0037,
 ,0.004, ,0.2531, ,0.0049,
 ,0.0037, ,0.2398, ,0.0045,
 ,0.0038, ,0.2387, ,0.0039,
 ,0.0051, ,0.2371, ,0.0038,
 ,0.004, ,0.2355, ,0.0042,
 ,0.004, ,0.2422, ,0.0039,
 ,0.0039, ,0.2341, ,0.0037,
 ,0.0039, ,0.2333, ,0.0036,
 ,0.004, ,0.2344, ,0.0042,
 ,0.0037, ,0.2441, ,0.0039,
 ,0.0038, ,0.233, ,0.0036,
 ,0.004, ,0.2359, ,0.0037,
 ,0.0039, ,0.2349, ,0.0041,
 ,0.0038, ,0.2336, ,0.0038,
 ,0.0037, ,0.233, ,0.0036,
 ,0.0044, ,0.2318, ,0.0037,
 ,0.0043, ,0.2323, ,0.0038,
 ,0.0036, ,0.4602, ,0.0036,
 ,0.0038, ,0.1617, ,0.0035,
 ,0.0039, ,0.1758, ,0.0039,
 ,0.0037, ,0.1757, ,0.0056,
 ,0.0037, ,0.1709, ,0.0043,
 ,0.0038, ,0.1718, ,0.0041,
 ,0.0043, ,0.1903, ,0.004,
 ,0.004, ,0.1742, ,0.0039,
 ,0.0037, ,0.1778, ,0.0036,
 ,0.004, ,0.1705, ,0.0035,
 ,0.0043, ,0.1678, ,0.0037,
 ,0.0037, ,0.1664, ,0.0041,
 ,0.0036, ,0.1696, ,0.0038,
 ,0.0037, ,0.1696, ,0.0036,
 ,0.0043, ,0.1671, ,0.0035,
 ,0.0039, ,0.168, ,0.0038,
 ,0.0036, ,0.1695, ,0.0036,
 ,0.0037, ,0.1923, ,0.0035,
 ,0.0042, ,0.1664, ,0.0036,
 ,0.0036, ,0.1665, ,0.0038,
 ,0.0036, ,0.1697, ,0.0037,
 ,0.0036, ,0.1736, ,0.0036,
 ,0.0042, ,0.1661, ,0.0036,
 ,0.0039, ,0.1658, ,0.0039,
 ,0.0041, ,0.1689, ,0.0037,
 ,0.0039, ,0.1666, ,0.0035,
 ,0.004, ,0.1728, ,0.0037,
 ,0.0041, ,0.1681, ,0.0038,
 ,0.0037, ,0.1695, ,0.0038,
 ,0.0038, ,0.1681, ,0.0036,
 ,0.004, ,0.166, ,0.0038,
 ,0.004, ,0.1666, ,0.0037,
 ,0.004, ,0.169, ,0.0036,
 ,0.0039, ,0.168, ,0.0035,
 ,0.0039, ,0.167, ,0.0036,
 ,0.004, ,0.1672, ,0.0038,
 ,0.0036, ,0.1691, ,0.0037,
 ,0.0046, ,0.1853, ,0.0035,
 ,0.0045, ,0.1678, ,0.0037,
 ,0.0041, ,0.1683, ,0.0038,
 ,0.0039, ,0.1683, ,0.0035,
 ,0.0037, ,0.1699, ,0.0036,
 ,0.0038, ,0.1661, ,0.0037,
 ,0.0037, ,0.1706, ,0.004,
 ,0.0036, ,0.1681, ,0.0039,
 ,0.0037, ,0.1744, ,0.0038,
 ,0.0042, ,0.1679, ,0.0042,
 ,0.0039, ,0.1703, ,0.0042,
 ,0.0037, ,0.1684, ,0.0039,
 ,0.0039, ,0.1676, ,0.0036,
 ,0.0038, ,0.167, ,0.0035,
 ,0.0039, ,0.1714, ,0.004,
 ,0.0036, ,0.1694, ,0.0038,
 ,0.004, ,0.1683, ,0.0035,
 ,0.0042, ,0.1746, ,0.0037,
 ,0.0038, ,0.1693, ,0.0039,
 ,0.0036, ,0.2157, ,0.0037,
 ,0.0037, ,0.1684, ,0.0036,
 ,0.0038, ,0.1677, ,0.0036,
 ,0.0039, ,0.1709, ,0.0039,
 ,0.0035, ,0.1676, ,0.0038,
 ,0.0036, ,0.1779, ,0.0035,
 ,0.0043, ,0.169, ,0.0036,
 ,0.0038, ,0.2891, ,0.0038,
 ,0.0036, ,0.1741, ,0.0035,
 ,0.0037, ,0.1534, ,0.0037,
 ,0.0042, ,0.1747, ,0.0035,
 ,0.0036, ,0.1699, ,0.0038,
 ,0.0036, ,0.1676, ,0.0037,
 ,0.0037, ,0.1689, ,0.0036,
 ,0.0041, ,0.1911, ,0.0042,
 ,0.004, ,0.1678, ,0.0046,
 ,0.0037, ,0.1658, ,0.0043,
 ,0.0037, ,0.1689, ,0.0037,
 ,0.0043, ,0.1664, ,0.004,
 ,0.0036, ,0.1684, ,0.0041,
 ,0.0037, ,0.167, ,0.0038,
 ,0.0036, ,0.1702, ,0.0036,
 ,0.0042, ,0.1737, ,0.0037,
 ,0.0038, ,0.1677, ,0.0039,
 ,0.0037, ,0.1703, ,0.0035,
 ,0.0036, ,0.1687, ,0.0035,
 ,0.0042, ,0.1653, ,0.0035,
 ,0.0036, ,0.1664, ,0.0042,
 ,0.0037, ,0.1657, ,0.0038,
 ,0.0037, ,0.1688, ,0.0036,
 ,0.0042, ,0.1667, ,0.0036,
 ,0.0039, ,0.1742, ,0.0038,
 ,0.0036, ,0.1653, ,0.0035,
 ,0.004, ,0.1673, ,0.0037,
 ,0.0038, ,0.1656, ,0.0036,
 ,0.0036, ,0.1656, ,0.0038,
 ,0.0037, ,0.1659, ,0.0038,
 ,0.004, ,0.1693, ,0.0035,
 ,0.0043, ,0.1997, ,0.0036,
 ,0.0039, ,0.1766, ,0.0037,
 ,0.004, ,0.1697, ,0.0035,
 ,0.0038, ,0.1742, ,0.0035,
 ,0.0044, ,0.175, ,0.0035,
 ,0.0038, ,0.1672, ,0.004,
 ,0.0036, ,0.1698, ,0.0038,
 ,0.0037, ,0.1664, ,0.0035,
 ,0.0042, ,0.1695, ,0.0036,
 ,0.0041, ,0.1666, ,0.0038,
 ,0.0048, ,0.1693, ,0.0037,
 ,0.004, ,0.1662, ,0.0035,
 ,0.0042, ,0.166, ,0.0035,
 ,0.0038, ,0.1666, ,0.0038,
 ,0.0037, ,0.1684, ,0.0036,
 ,0.0038, ,0.1664, ,0.0048,
 ,0.0042, ,0.1687, ,0.0042,
 ,0.0039, ,0.1663, ,0.0052,
 ,0.0036, ,0.1678, ,0.0041,
 ,0.0037, ,0.1716, ,0.0038,
 ,0.0039, ,0.1666, ,0.0037,
 ,0.0037, ,0.1666, ,0.0042,
 ,0.0036, ,0.1676, ,0.0038,
 ,0.0038, ,0.1658, ,0.0035,
 ,0.0044, ,0.1663, ,0.0036,
 ,0.0039, ,0.1662, ,0.0041,
 ,0.0037, ,0.1761, ,0.0035,
 ,0.0036, ,0.1661, ,0.0041,
 ,0.0039, ,0.1655, ,0.0036,
 ,0.0035, ,0.166, ,0.0042,
 ,0.0035, ,0.1674, ,0.0038,
 ,0.0037, ,0.1659, ,0.0035,
 ,0.0042, ,0.1669, ,0.0036,
 ,0.0039, ,0.1933, ,0.0039,
 ,0.0039, ,0.1911, ,0.0035,
 ,0.0037, ,0.1659, ,0.0035,
 ,0.0039, ,0.1487, ,0.0055,
 ,0.0035, ,0.1476, ,0.0038,
 ,0.0035, ,0.1806, ,0.0038,
 ,0.0037, ,0.1691, ,0.0035,
 ,0.0039, ,0.1668, ,0.0036,
 ,0.004, ,0.1678, ,0.0037,
 ,0.0037, ,0.1682, ,0.0036,
 ,0.0038, ,0.1667, ,0.0035,
 ,0.0042, ,0.1686, ,0.0041,
 ,0.004, ,0.1662, ,0.005,
 ,0.0037, ,0.1682, ,0.004,
 ,0.0037, ,0.1662, ,0.0037,
 ,0.0041, ,0.1677, ,0.0036,
 ,0.0039, ,0.1681, ,0.0038,
 ,0.0036, ,0.1679, ,0.0036,
 ,0.004, ,0.1675, ,0.0034,
 ,0.0038, ,0.1666, ,0.0036,
 ,0.0039, ,0.1686, ,0.0039,
 ,0.0039, ,0.167, ,0.0037,
 ,0.0036, ,0.1657, ,0.0036,
 ,0.0042, ,0.1736, ,0.0036,
 ,0.0039, ,0.1685, ,0.0041,
 ,0.0036, ,0.1675, ,0.0036,
 ,0.0036, ,0.1744, ,0.0035,
 ,0.0038, ,0.1724, ,0.0036,
 ,0.0039, ,0.1685, ,0.004,
 ,0.0036, ,0.1663, ,0.0038,
 ,0.0036, ,0.1661, ,0.0035,
 ,0.0043, ,0.1657, ,0.0035,
 ,0.0095, ,0.1674, ,0.0038,
 ,0.0038, ,0.1649, ,0.0034,
 ,0.0038, ,0.1657, ,0.0034,
 ,0.0038, ,0.1653, ,0.0035,
 ,0.0037, ,0.2217, ,0.0039,
 ,0.0037, ,0.1795, ,0.0036,
 ,0.0038, ,0.1682, ,0.0035,
 ,0.0041, ,0.1735, ,0.0035,
 ,0.0039, ,0.1681, ,0.0037,
 ,0.0036, ,0.1677, ,0.0035,
 ,0.0036, ,0.1688, ,0.0035,
 ,0.0041, ,0.1696, ,0.0036,
 ,0.0042, ,0.1682, ,0.004,
 ,0.005, ,0.1698, ,0.0037,
 ,0.004, ,0.1701, ,0.0035,
 ,0.0045, ,0.1692, ,0.0041,
 ,0.0042, ,0.1672, ,0.004,
 ,0.0041, ,0.1658, ,0.0037,
 ,0.004, ,0.1683, ,0.0036,
 ,0.0043, ,0.1691, ,0.0037,
 ,0.0037, ,0.1656, ,0.0039,
 ,0.0037, ,0.166, ,0.0039,
 ,0.0036, ,0.1679, ,0.0037,
 ,0.0042, ,0.1677, ,0.0037,
 ,0.0039, ,0.1722, ,0.0037,
 ,0.0036, ,0.1675, ,0.0035,
 ,0.0036, ,0.1662, ,0.0035,
 ,0.0043, ,0.1763, ,0.0037,
 ,0.0036, ,0.166, ,0.0042,
 ,0.0036, ,0.1653, ,0.0038,
 ,0.0037, ,0.1655, ,0.0036,
 ,0.0042, ,0.168, ,0.0041,
 ,0.004, ,0.1661, ,0.004,
 ,0.0037, ,0.1911, ,0.0037,
 ,0.0037, ,0.1862, ,0.0036,
 ,0.0042, ,0.1455, ,0.0036,
 ,0.0037, ,0.1328, ,0.0037,
 ,0.0036, ,0.1783, ,0.0037,
 ,0.0035, ,0.1694, ,0.0036,
 ,0.0043, ,0.1683, ,0.0036,
 ,0.0039, ,0.1671, ,0.0041,
 ,0.0035, ,0.1666, ,0.0035,
 ,0.0037, ,0.1682, ,0.0036,
 ,0.0038, ,0.1744, ,0.0035,
 ,0.0037, ,0.1657, ,0.004,
 ,0.0036, ,0.1663, ,0.0037,
 ,0.0037, ,0.1672, ,0.0043,
 ,0.0041, ,0.1674, ,0.0039,
 ,0.0039, ,0.1655, ,0.0046,
 ,0.0039, ,0.1677, ,0.004,
 ,0.0037, ,0.1676, ,0.0039,
 ,0.0038, ,0.1669, ,0.0037,
 ,0.0038, ,0.1665, ,0.0041,
 ,0.0036, ,0.1676, ,0.0038,
 ,0.0036, ,0.168, ,0.0036,
 ,0.0042, ,0.1659, ,0.0036,
 ,0.0039, ,0.1662, ,0.0042,
 ,0.0036, ,0.1656, ,0.0034,
 ,0.0036, ,0.1682, ,0.0036,
 ,0.0043, ,0.1728, ,0.0037,
 ,0.0036, ,0.1737, ,0.0037,
 ,0.0035, ,0.1667, ,0.0038,
 ,0.0036, ,0.1682, ,0.0036,
 ,0.0038, ,0.2436, ,0.0037,
 ,0.0044, ,0.1742, ,0.0041,
 ,0.0042, ,0.1676, ,0.0036,
 ,0.004, ,0.1737, ,0.0037,
 ,0.0039, ,0.1652, ,0.0037,
 ,0.0038, ,0.1691, ,0.004,
 ,0.004, ,0.2216, ,0.0038,
 ,0.0037, ,0.3, ,0.0036,
 ,0.0038, ,0.1789, ,0.0036,
 ,0.004, ,0.2591, ,0.0039,
 ,0.0036, ,0.2037, ,0.0035,
 ,0.0038, ,0.221, ,0.0034,
 ,0.0043, ,0.3407, ,0.0036,
 ,0.004, ,0.2792, ,0.0041,
 ,0.0047, ,0.2394, ,0.0038,
 ,0.0039, ,0.2063, ,0.0036,
 ,0.0045, ,0.2464, ,0.0036,
 ,0.0043, ,0.2638, ,0.0042,
 ,0.0038, ,0.2267, ,0.0037,
 ,0.0037, ,0.2193, ,0.0037,
 ,0.0039, ,0.1783, ,0.0036,
 ,0.0036, ,0.1911, ,0.0038,
 ,0.0036, ,0.1663, ,0.0038,
 ,0.0038, ,0.1751, ,0.0036,
 ,0.0039, ,0.2026, ,0.0037,
 ,0.004, ,0.4195, ,0.0039,
 ,0.004, ,0.1603, ,0.0035,
 ,0.0038, ,0.1411, ,0.0034,
 ,0.0038, ,0.1659, ,0.0038,
 ,0.0037, ,0.1586, ,0.0038,
 ,0.0036, ,0.1559, ,0.0037,
 ,0.0036, ,0.1373, ,0.0035,
 ,0.0042, ,0.1582, ,0.0036,
 ,0.0039, ,0.1543, ,0.0038,
 ,0.0037, ,0.1759, ,0.0035,
 ,0.0037, ,0.169, ,0.0035,
 ,0.0037, ,0.1676, ,0.0037,
 ,0.0037, ,0.1696, ,0.004,
 ,0.0037, ,0.1678, ,0.0036,
 ,0.0037, ,0.1664, ,0.0035,
 ,0.0038, ,0.1663, ,0.0035,
 ,0.0039, ,0.1688, ,0.0037,
 ,0.0037, ,0.1665, ,0.0034,
 ,0.0038, ,0.167, ,0.0036,
 ,0.0042, ,0.1684, ,0.0036,
 ,0.004, ,0.1683, ,0.0041,
 ,0.0037, ,0.2319, ,0.0038,
 ,0.0037, ,0.1679, ,0.0035,
 ,0.0042, ,0.1666, ,0.0036,
 ,0.0039, ,0.1759, ,0.0038,
 ,0.0037, ,0.1673, ,0.0035,
 ,0.0036, ,0.1673, ,0.0042,
 ,0.0043, ,0.169, ,0.0042,
 ,0.0037, ,0.1692, ,0.0044,
 ,0.0036, ,0.2073, ,0.0039,
 ,0.0037, ,0.1777, ,0.0037,
 ,0.0043, ,0.1722, ,0.0039,
 ,0.004, ,0.1734, ,0.0037,
 ,0.0036, ,0.1735, ,0.0036,
 ,0.0036, ,0.1728, ,0.0036,
 ,0.0038, ,0.178, ,0.0036,
 ,0.0036, ,0.2198, ,0.0039,
 ,0.0036, ,0.1724, ,0.0038,
 ,0.0037, ,0.177, ,0.0036,
 ,0.0038, ,0.1689, ,0.0035,
 ,0.004, ,0.1672, ,0.0039,
 ,0.0037, ,0.1719, ,0.0038,
 ,0.0037, ,0.1674, ,0.0034,
 ,0.0039, ,0.1679, ,0.0037,
 ,0.0041, ,0.1677, ,0.0042,
 ,0.0042, ,0.1683, ,0.0038,
 ,0.0039, ,0.1669, ,0.0036,
 ,0.0039, ,0.1681, ,0.0057,
 ,0.004, ,0.1675, ,0.004,
 ,0.0037, ,0.1663, ,0.0036,
 ,0.0037, ,0.1667, ,0.0035,
 ,0.0043, ,0.1699, ,0.0036,
 ,0.0039, ,0.1684, ,0.004,
 ,0.0041, ,0.1658, ,0.0038,
 ,0.0042, ,0.1679, ,0.0035,
 ,0.004, ,0.1693, ,0.0038,
 ,0.0045, ,0.166, ,0.0041,
 ,0.0042, ,0.1659, ,0.0041,
 ,0.004, ,0.1675, ,0.0036,
 ,0.0039, ,0.1667, ,0.0037,
 ,0.0038, ,0.1732, ,0.0042,
 ,0.0036, ,0.1628, ,0.0038,
 ,0.0037, ,0.2515, ,0.0035,
 ,0.0043, ,0.1444, ,0.0036,
 ,0.0039, ,0.1544, ,0.004,
 ,0.0036, ,0.1796, ,0.0034,
 ,0.0038, ,0.1723, ,0.0035,
 ,0.0043, ,0.1698, ,0.0036,
 ,0.0036, ,0.1703, ,0.0041,
 ,0.0035, ,0.172, ,0.0037,
 ,0.0038, ,0.1695, ,0.0035,
 ,0.0042, ,0.1765, ,0.0035,
 ,0.004, ,0.1668, ,0.0039,
 ,0.0037, ,0.1689, ,0.0035,
 ,0.0037, ,0.1681, ,0.0035,
 ,0.0038, ,0.1672, ,0.0035,
 ,0.004, ,0.1736, ,0.004,
 ,0.0037, ,0.2498, ,0.0037,
 ,0.0037, ,0.1783, ,0.0035,
 ,0.0042, ,0.1702, ,0.0036,
 ,0.0039, ,0.1686, ,0.0037,
 ,0.0037, ,0.2675, ,0.0035,
 ,0.0041, ,0.2101, ,0.0035,
 ,0.0039, ,0.1734, ,0.0035,
 ,0.0039, ,0.1743, ,0.0038,
 ,0.0036, ,0.1703, ,0.0037,
 ,0.0036, ,0.1703, ,0.0036,
 ,0.0039, ,0.1723, ,0.0036,
 ,0.004, ,0.1735, ,0.004,
 ,0.0036, ,0.17, ,0.0037,
 ,0.0038, ,0.1707, ,0.0036,
 ,0.0037, ,0.17, ,0.0035,
 ,0.0036, ,0.1735, ,0.0041,
 ,0.0036, ,0.1699, ,0.0037,
 ,0.0037, ,0.1769, ,0.0041,
 ,0.0039, ,0.1712, ,0.0039,
 ,0.0039, ,0.1715, ,0.0043,
 ,0.0037, ,0.1691, ,0.0039,
 ,0.0037, ,0.1709, ,0.0036,
 ,0.0038, ,0.1692, ,0.0037,
 ,0.0037, ,0.1729, ,0.0038,
 ,0.0036, ,0.1686, ,0.0037,
 ,0.0036, ,0.1684, ,0.0035,
 ,0.0042, ,0.1691, ,0.0036,
 ,0.0038, ,0.1787, ,0.0037,
 ,0.0041, ,0.1677, ,0.0036,
 ,0.0042, ,0.1677, ,0.0036,
 ,0.0039, ,0.1816, ,0.0036,
 ,0.0037, ,0.1689, ,0.0042,
 ,0.0036, ,0.1685, ,0.0038,
 ,0.0037, ,0.1681, ,0.0035,
 ,0.0039, ,0.1679, ,0.0037,
 ,0.0039, ,0.1689, ,0.0038,
 ,0.0037, ,0.1757, ,0.0036,
 ,0.0042, ,0.1682, ,0.0035,
 ,0.0045, ,0.17, ,0.0037,
 ,0.004, ,0.1684, ,0.0039,
 ,0.0037, ,0.1682, ,0.0037,
 ,0.0043, ,0.1683, ,0.0036,
 ,0.004, ,0.1677, ,0.0036,
 ,0.004, ,0.1679, ,0.0037,
 ,0.0037, ,0.1689, ,0.0036,
 ,0.0037, ,0.1682, ,0.0036,
 ,0.0064, ,0.1706, ,0.0037,
 ,0.0039, ,0.3435, ,0.0041,
 ,0.004, ,0.2165, ,0.0038,
 ,0.0039, ,0.2072, ,0.004,
 ,0.0041, ,0.1694, ,0.0038,
 ,0.0039, ,0.205, ,0.0039,
 ,0.0036, ,0.1869, ,0.0035,
 ,0.0038, ,0.1782, ,0.0036,
 ,0.0038, ,0.2164, ,0.0035,
 ,0.0037, ,0.1724, ,0.0056,
 ,0.0037, ,0.1699, ,0.0037,
 ,0.004, ,0.1698, ,0.0036,
 ,0.0043, ,0.1693, ,0.0037,
 ,0.0039, ,0.1686, ,0.0038,
 ,0.0039, ,0.1769, ,0.0035,
 ,0.004, ,0.1681, ,0.0036,
 ,0.0042, ,0.245, ,0.0037,
 ,0.0039, ,0.1723, ,0.004,
 ,0.0036, ,0.171, ,0.0038,
 ,0.0037, ,0.1683, ,0.0036,
 ,0.0042, ,0.1673, ,0.0036,
 ,0.0039, ,0.1676, ,0.0038,
 ,0.0037, ,0.1698, ,0.0036,
 ,0.0038, ,0.1735, ,0.0035,
 ,0.0043, ,0.1693, ,0.0037,
 ,0.0036, ,0.1675, ,0.0041,
 ,0.0036, ,0.1702, ,0.0037,
 ,0.0036, ,0.168, ,0.0036,
 ,0.0038, ,0.1667, ,0.0036,
 ,0.004, ,0.1676, ,0.0037,
 ,0.0037, ,0.1698, ,0.0036,
 ,0.0037, ,0.1679, ,0.0037,
 ,0.0038, ,0.1672, ,0.0036,
 ,0.0037, ,0.1673, ,0.0038,
 ,0.0035, ,0.1708, ,0.0037,
 ,0.004, ,0.1672, ,0.0035,
 ,0.0042, ,0.1669, ,0.0038,
 ,0.004, ,0.1668, ,0.0037,
 ,0.004, ,0.1695, ,0.0037,
 ,0.0039, ,0.1899, ,0.0039,
 ,0.0042, ,0.168, ,0.005,
 ,0.0039, ,0.1677, ,0.0042,
 ,0.0036, ,0.1758, ,0.0041,
 ,0.0037, ,0.1672, ,0.0037,
 ,0.0042, ,0.1677, ,0.0037,
 ,0.0039, ,0.1673, ,0.0039,
 ,0.0037, ,0.1684, ,0.0035,
 ,0.0038, ,0.1724, ,0.0035,
 ,0.0043, ,0.1654, ,0.0035,
 ,0.0036, ,0.1682, ,0.0041,
 ,0.0038, ,0.1677, ,0.0038,
 ,0.0038, ,0.1664, ,0.0036,
 ,0.0042, ,0.1671, ,0.0036,
 ,0.0036, ,0.1694, ,0.0038,
 ,0.0036, ,0.1677, ,0.0035,
 ,0.0038, ,0.1679, ,0.0035,
 ,0.0039, ,0.1657, ,0.0037,
 ,0.0038, ,0.1683, ,0.0039,
 ,0.0039, ,0.1727, ,0.0037,
 ,0.0038, ,0.1684, ,0.0035,
 ,0.0042, ,0.167, ,0.0037,
 ,0.0039, ,0.169, ,0.0039,
 ,0.0035, ,0.2385, ,0.0035,
 ,0.0037, ,0.2412, ,0.0036,
 ,0.0041, ,0.1788, ,0.0036,
 ,0.0037, ,0.22, ,0.0044,
 ,0.0038, ,0.1721, ,0.0037,
 ,0.0036, ,0.1704, ,0.0036,
 ,0.0041, ,0.1738, ,0.0036,
 ,0.0047, ,0.1675, ,0.0039,
 ,0.004, ,0.1671, ,0.0035,
 ,0.0038, ,0.1696, ,0.0036,
 ,0.0039, ,0.1668, ,0.0037,
 ,0.0039, ,0.1673, ,0.0038,
 ,0.0036, ,0.1667, ,0.0038,
 ,0.0037, ,0.1695, ,0.0036,
 ,0.004, ,0.1737, ,0.0038,
 ,0.004, ,0.1708, ,0.0038,
 ,0.0039, ,0.1674, ,0.0036,
 ,0.0037, ,0.1689, ,0.0035,
 ,0.0038, ,0.1731, ,0.0038,
 ,0.0036, ,0.1667, ,0.0038,
 ,0.0036, ,0.1662, ,0.0037,
 ,0.0038, ,0.1686, ,0.0036,
 ,0.0042, ,0.1667, ,0.0036,
 ,0.0039, ,0.166, ,0.0038,
 ,0.0036, ,0.1667, ,0.0035,
 ,0.0037, ,0.1668, ,0.0035,
 ,0.0042, ,0.1668, ,0.0035,
 ,0.0037, ,0.1755, ,0.0038,
 ,0.0037, ,0.1661, ,0.0038,
 ,0.0037, ,0.168, ,0.0037,
 ,0.0042, ,0.1667, ,0.0035,
 ,0.004, ,0.1664, ,0.0039,
 ,0.0037, ,0.1656, ,0.0035,
 ,0.0037, ,0.1734, ,0.0037,
 ,0.0038, ,0.1699, ,0.0036,
 ,0.0036, ,0.1664, ,0.0041,
 ,0.0036, ,0.1653, ,0.0038,
 ,0.004, ,0.167, ,0.0036,
 ,0.0042, ,0.1658, ,0.0037,
 ,0.0039, ,0.1656, ,0.0038,
 ,0.0036, ,0.1661, ,0.0036,
 ,0.0037, ,0.1654, ,0.0035,
 ,0.0038, ,0.166, ,0.0037,
 ,0.0036, ,0.1665, ,0.0041,
 ,0.0036, ,0.1683, ,0.0037,
 ,0.0037, ,0.1659, ,0.0035,
 ,0.0042, ,0.1665, ,0.0041,
 ,0.0038, ,0.1646, ,0.0042,
 ,0.0051, ,0.1674, ,0.004,
 ,0.0043, ,0.1722, ,0.0036,
 ,0.004, ,0.1666, ,0.0036,
 ,0.0038, ,0.1725, ,0.0049,
 ,0.004, ,0.167, ,0.0039,
 ,0.0038, ,0.165, ,0.0037,
 ,0.0049, ,0.165, ,0.0037,
 ,0.004, ,0.1658, ,0.004,
 ,0.0038, ,0.1699, ,0.0035,
 ,0.004, ,0.1655, ,0.0036,
 ,0.0039, ,0.1666, ,0.0036,
 ,0.0037, ,0.1664, ,0.0037,
 ,0.0036, ,0.1694, ,0.0037,
 ,0.0036, ,0.1673, ,0.0035,
 ,0.0042, ,0.2136, ,0.0036,
 ,0.0039, ,0.1681, ,0.004,
 ,0.0036, ,0.4501, ,0.0035,
 ,0.0037, ,0.1958, ,0.0035,
 ,0.0043, ,0.1831, ,0.0035,
 ,0.0039, ,0.1705, ,0.0069,
 ,0.004, ,0.1706, ,0.0039,
 ,0.0038, ,0.1714, ,0.005,
 ,0.0042, ,0.1687, ,0.0041,
 ,0.0039, ,0.1707, ,0.0044,
 ,0.0043, ,0.1756, ,0.0039,
 ,0.0046, ,0.1707, ,0.0039,
 ,0.0043, ,0.1673, ,0.0042,
 ,0.0037, ,0.1681, ,0.0044,
 ,0.0036, ,0.193, ,0.0041,
 ,0.0038, ,0.1719, ,0.004,
 ,0.0039, ,0.1691, ,0.0041,
 ,0.004, ,0.1696, ,0.0043,
 ,0.0037, ,0.1681, ,0.0041,
 ,0.0037, ,0.1699, ,0.0037,
 ,0.0038, ,0.1673, ,0.0043,
 ,0.004, ,0.167, ,0.0042,
 ,0.0036, ,0.1753, ,0.0038,
 ,0.0037, ,0.1751, ,0.0043,
 ,0.0042, ,0.1669, ,0.004,
 ,0.0039, ,0.1673, ,0.0041,
 ,0.0036, ,0.167, ,0.004,
 ,0.0038, ,0.1691, ,0.0041,
 ,0.0038, ,0.1666, ,0.0041,
 ,0.0057, ,0.169, ,0.0041,
 ,0.0035, ,0.1677, ,0.0056,
 ,0.0037, ,0.1692, ,0.0038,
 ,0.0042, ,0.1669, ,0.0056,
 ,0.0039, ,0.1736, ,0.0044,
 ,0.0036, ,0.1676, ,0.004,
 ,0.0038, ,0.1688, ,0.0053,
 ,0.0042, ,0.1684, ,0.0038,
 ,0.0039, ,0.1674, ,0.0042,
 ,0.0036, ,0.1671, ,0.0039,
 ,0.0036, ,0.1737, ,0.004,
 ,0.0043, ,0.1677, ,0.0042,
 ,0.004, ,0.1668, ,0.0042,
 ,0.004, ,0.1665, ,0.0052,
 ,0.0037, ,0.168, ,0.0041,
 ,0.0039, ,0.1662, ,0.004,
 ,0.0036, ,0.1656, ,0.0048,
 ,0.0039, ,0.1665, ,0.0039,
