Arbrook,Drawing Time,BGFX,Drawing Time,Native,Drawing Time,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0022, ,0.1735, ,0.0013,
 ,0.0022, ,0.1635, ,0.0013,
 ,0.0021, ,0.1645, ,0.0013,
 ,0.0023, ,0.163, ,0.0013,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.1629, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1674, ,0.0013,
 ,0.0021, ,0.1637, ,0.0013,
 ,0.0021, ,0.1625, ,0.0014,
 ,0.0022, ,0.165, ,0.0014,
 ,0.0021, ,0.1633, ,0.0013,
 ,0.0021, ,0.161, ,0.0013,
 ,0.0021, ,0.2022, ,0.0012,
 ,0.0021, ,0.1667, ,0.0014,
 ,0.0022, ,0.152, ,0.0015,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0021, ,0.1759, ,0.0013,
 ,0.0031, ,0.1631, ,0.0013,
 ,0.003, ,0.1613, ,0.0013,
 ,0.0027, ,0.1621, ,0.0013,
 ,0.0022, ,0.1639, ,0.0013,
 ,0.0022, ,0.188, ,0.0013,
 ,0.0021, ,0.1663, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1629, ,0.0013,
 ,0.0022, ,0.1613, ,0.0012,
 ,0.0022, ,0.1614, ,0.0014,
 ,0.0022, ,0.1688, ,0.0014,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0022, ,0.1631, ,0.0017,
 ,0.0022, ,0.1619, ,0.0018,
 ,0.0022, ,0.1611, ,0.0015,
 ,0.0023, ,0.1616, ,0.0014,
 ,0.0021, ,0.1615, ,0.0014,
 ,0.0022, ,0.1628, ,0.0013,
 ,0.0023, ,0.1615, ,0.0013,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0021, ,0.2057, ,0.0014,
 ,0.0022, ,0.1659, ,0.0013,
 ,0.0023, ,0.1631, ,0.0013,
 ,0.0022, ,0.1621, ,0.0014,
 ,0.0022, ,0.1617, ,0.0014,
 ,0.0021, ,0.1614, ,0.0014,
 ,0.0022, ,0.1631, ,0.0013,
 ,0.0022, ,0.1612, ,0.0014,
 ,0.0022, ,0.1622, ,0.0014,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0022, ,0.163, ,0.0015,
 ,0.003, ,0.162, ,0.0014,
 ,0.0027, ,0.3152, ,0.0013,
 ,0.0026, ,0.2311, ,0.0014,
 ,0.0022, ,0.1692, ,0.0013,
 ,0.0022, ,0.1661, ,0.0013,
 ,0.0021, ,0.1622, ,0.0013,
 ,0.0022, ,0.1631, ,0.0014,
 ,0.0023, ,0.1614, ,0.0016,
 ,0.0022, ,0.161, ,0.0013,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0023, ,0.1618, ,0.0014,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.163, ,0.0013,
 ,0.0021, ,0.1622, ,0.0013,
 ,0.0023, ,0.1615, ,0.0015,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0022, ,0.1641, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1621, ,0.0014,
 ,0.0021, ,0.1614, ,0.0014,
 ,0.0021, ,0.1687, ,0.0013,
 ,0.0022, ,0.1612, ,0.0013,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1635, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1647, ,0.0013,
 ,0.0023, ,0.1629, ,0.0013,
 ,0.0021, ,0.1657, ,0.0014,
 ,0.0023, ,0.1605, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0021, ,0.1612, ,0.0013,
 ,0.0022, ,0.1631, ,0.0014,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0022, ,0.2563, ,0.0013,
 ,0.0022, ,0.2058, ,0.0013,
 ,0.0022, ,0.1769, ,0.0013,
 ,0.0022, ,0.1997, ,0.0013,
 ,0.0022, ,0.1658, ,0.0013,
 ,0.0023, ,0.1649, ,0.0013,
 ,0.0022, ,0.1652, ,0.0014,
 ,0.0023, ,0.1667, ,0.0017,
 ,0.0022, ,0.1635, ,0.0015,
 ,0.0021, ,0.2391, ,0.0014,
 ,0.0022, ,0.2071, ,0.0014,
 ,0.0022, ,0.196, ,0.0013,
 ,0.0021, ,0.1673, ,0.0013,
 ,0.0021, ,0.1714, ,0.0013,
 ,0.0023, ,0.1668, ,0.0014,
 ,0.0022, ,0.1632, ,0.0013,
 ,0.0022, ,0.1635, ,0.0014,
 ,0.0022, ,0.1648, ,0.0014,
 ,0.0022, ,0.1635, ,0.0015,
 ,0.0022, ,0.2128, ,0.0013,
 ,0.0022, ,0.1641, ,0.0014,
 ,0.0023, ,0.1656, ,0.0014,
 ,0.0021, ,0.1629, ,0.0014,
 ,0.0022, ,0.1653, ,0.0013,
 ,0.0022, ,0.1631, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0023, ,0.1627, ,0.0013,
 ,0.0023, ,0.1698, ,0.0013,
 ,0.0023, ,0.1806, ,0.0013,
 ,0.0022, ,0.1659, ,0.0014,
 ,0.0023, ,0.165, ,0.0013,
 ,0.0021, ,0.166, ,0.0014,
 ,0.0022, ,0.1633, ,0.0013,
 ,0.0023, ,0.1629, ,0.0013,
 ,0.0022, ,0.1709, ,0.0014,
 ,0.0022, ,0.1631, ,0.0015,
 ,0.0023, ,0.1644, ,0.0013,
 ,0.0022, ,0.1629, ,0.0014,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0022, ,0.1621, ,0.0014,
 ,0.0022, ,0.1652, ,0.0014,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1655, ,0.0013,
 ,0.0022, ,0.1652, ,0.0014,
 ,0.0022, ,0.1651, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0021, ,0.1642, ,0.0013,
 ,0.0021, ,0.1659, ,0.0013,
 ,0.0023, ,0.1647, ,0.0014,
 ,0.0023, ,0.1627, ,0.0014,
 ,0.0022, ,0.1643, ,0.0013,
 ,0.0023, ,0.1617, ,0.0013,
 ,0.0023, ,0.1646, ,0.0013,
 ,0.0023, ,0.1621, ,0.0013,
 ,0.0023, ,0.1685, ,0.0013,
 ,0.0022, ,0.1643, ,0.0013,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0022, ,0.1638, ,0.0014,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0022, ,0.1621, ,0.0014,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1721, ,0.0013,
 ,0.0022, ,0.1668, ,0.0014,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1632, ,0.0014,
 ,0.0022, ,0.1621, ,0.0016,
 ,0.0022, ,0.1689, ,0.0013,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0023, ,0.1624, ,0.0013,
 ,0.0022, ,0.1651, ,0.0013,
 ,0.0022, ,0.1686, ,0.0013,
 ,0.0022, ,0.2261, ,0.0012,
 ,0.0022, ,0.1791, ,0.0013,
 ,0.0022, ,0.1418, ,0.0018,
 ,0.0022, ,0.1327, ,0.0016,
 ,0.0022, ,0.1712, ,0.0016,
 ,0.0022, ,0.1672, ,0.0017,
 ,0.0022, ,0.1748, ,0.0014,
 ,0.0023, ,0.1674, ,0.0014,
 ,0.0022, ,0.161, ,0.0018,
 ,0.0023, ,0.1659, ,0.0016,
 ,0.0021, ,0.1883, ,0.0015,
 ,0.0022, ,0.1653, ,0.0016,
 ,0.0021, ,0.1682, ,0.0015,
 ,0.0022, ,0.2085, ,0.0013,
 ,0.0023, ,0.1639, ,0.0014,
 ,0.0022, ,0.1653, ,0.0014,
 ,0.0023, ,0.1613, ,0.0014,
 ,0.0022, ,0.1618, ,0.0015,
 ,0.0022, ,0.1623, ,0.0015,
 ,0.0022, ,0.1635, ,0.0016,
 ,0.0022, ,0.1636, ,0.0015,
 ,0.0029, ,0.1611, ,0.0015,
 ,0.0024, ,0.1621, ,0.0015,
 ,0.0022, ,0.1609, ,0.0016,
 ,0.0022, ,0.1632, ,0.0016,
 ,0.0021, ,0.1609, ,0.0014,
 ,0.0022, ,0.2025, ,0.0014,
 ,0.0022, ,0.1804, ,0.0013,
 ,0.0022, ,0.1685, ,0.0015,
 ,0.0022, ,0.168, ,0.0013,
 ,0.0022, ,0.1682, ,0.0013,
 ,0.0022, ,0.1602, ,0.0013,
 ,0.0022, ,0.1643, ,0.0012,
 ,0.0022, ,0.1673, ,0.0013,
 ,0.0022, ,0.2896, ,0.0013,
 ,0.0022, ,0.1917, ,0.0014,
 ,0.0022, ,0.1743, ,0.0015,
 ,0.0021, ,0.1682, ,0.0013,
 ,0.0022, ,0.17, ,0.0013,
 ,0.0021, ,0.2935, ,0.0013,
 ,0.0021, ,0.1675, ,0.0014,
 ,0.0021, ,0.1658, ,0.0013,
 ,0.0022, ,0.2258, ,0.0013,
 ,0.0022, ,0.2451, ,0.0013,
 ,0.0022, ,0.217, ,0.0013,
 ,0.0022, ,0.3264, ,0.0012,
 ,0.0022, ,0.2189, ,0.0013,
 ,0.0022, ,0.2046, ,0.0013,
 ,0.0022, ,0.1516, ,0.0013,
 ,0.0022, ,0.1766, ,0.0013,
 ,0.0023, ,0.2262, ,0.0013,
 ,0.0022, ,0.2222, ,0.0013,
 ,0.0022, ,0.1947, ,0.0014,
 ,0.0021, ,0.2392, ,0.0014,
 ,0.0022, ,0.2104, ,0.0012,
 ,0.0022, ,0.1993, ,0.0013,
 ,0.0025, ,0.1771, ,0.0019,
 ,0.0025, ,0.1631, ,0.0014,
 ,0.0023, ,0.1627, ,0.0014,
 ,0.0025, ,0.1623, ,0.0014,
 ,0.0026, ,0.1662, ,0.0014,
 ,0.0023, ,0.1629, ,0.0015,
 ,0.0022, ,0.1613, ,0.0014,
 ,0.0023, ,0.1666, ,0.0014,
 ,0.0024, ,0.1641, ,0.0014,
 ,0.0023, ,0.1637, ,0.0013,
 ,0.0024, ,0.1617, ,0.0013,
 ,0.0023, ,0.1709, ,0.0014,
 ,0.0024, ,0.2907, ,0.0014,
 ,0.0024, ,0.1667, ,0.0013,
 ,0.0031, ,0.1379, ,0.0013,
 ,0.0024, ,0.1658, ,0.0014,
 ,0.0023, ,0.2417, ,0.0013,
 ,0.0022, ,0.172, ,0.0013,
 ,0.0023, ,0.166, ,0.0014,
 ,0.0022, ,0.1645, ,0.0013,
 ,0.0022, ,0.1646, ,0.0014,
 ,0.0023, ,0.1644, ,0.0013,
 ,0.0022, ,0.1646, ,0.0013,
 ,0.0022, ,0.1631, ,0.0013,
 ,0.0022, ,0.1652, ,0.0013,
 ,0.0022, ,0.1661, ,0.0013,
 ,0.0029, ,0.1646, ,0.0014,
 ,0.0024, ,0.163, ,0.0014,
 ,0.0024, ,0.163, ,0.0013,
 ,0.0028, ,0.1705, ,0.002,
 ,0.0027, ,0.5461, ,0.0015,
 ,0.0022, ,0.1773, ,0.0018,
 ,0.0021, ,0.1698, ,0.0015,
 ,0.0022, ,0.1648, ,0.0014,
 ,0.0022, ,0.222, ,0.0013,
 ,0.0022, ,0.1812, ,0.0013,
 ,0.003, ,0.135, ,0.0014,
 ,0.0027, ,0.1523, ,0.0013,
 ,0.0023, ,0.174, ,0.0013,
 ,0.0023, ,0.1916, ,0.0013,
 ,0.0021, ,0.2122, ,0.0014,
 ,0.0022, ,0.2374, ,0.0013,
 ,0.0023, ,0.1888, ,0.0014,
 ,0.0023, ,0.1708, ,0.0013,
 ,0.0022, ,0.1897, ,0.0013,
 ,0.0022, ,0.1737, ,0.0013,
 ,0.0022, ,0.1653, ,0.0013,
 ,0.0022, ,0.164, ,0.0014,
 ,0.0023, ,0.1638, ,0.0013,
 ,0.0022, ,0.1622, ,0.0014,
 ,0.0023, ,0.1698, ,0.0014,
 ,0.0023, ,0.1651, ,0.0013,
 ,0.0022, ,0.164, ,0.0013,
 ,0.0022, ,0.1657, ,0.0013,
 ,0.0022, ,0.1639, ,0.0013,
 ,0.0023, ,0.1623, ,0.0013,
 ,0.0022, ,0.1631, ,0.0013,
 ,0.0021, ,0.1618, ,0.0013,
 ,0.0021, ,0.1884, ,0.0013,
 ,0.0022, ,0.2058, ,0.0013,
 ,0.0022, ,0.2054, ,0.0016,
 ,0.0022, ,0.2537, ,0.0015,
 ,0.0022, ,0.1828, ,0.0014,
 ,0.0023, ,0.1755, ,0.0013,
 ,0.0022, ,0.1657, ,0.0013,
 ,0.0022, ,0.1702, ,0.0014,
 ,0.0023, ,0.164, ,0.0013,
 ,0.0022, ,0.1632, ,0.0013,
 ,0.0021, ,0.1622, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0022, ,0.1666, ,0.0013,
 ,0.0022, ,0.1619, ,0.0015,
 ,0.0023, ,0.1698, ,0.0013,
 ,0.0022, ,0.1631, ,0.0013,
 ,0.0021, ,0.167, ,0.0014,
 ,0.0023, ,0.165, ,0.0013,
 ,0.0022, ,0.163, ,0.0014,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1625, ,0.0014,
 ,0.0022, ,0.3452, ,0.0014,
 ,0.0023, ,0.5459, ,0.0012,
 ,0.0022, ,0.1774, ,0.0013,
 ,0.0022, ,0.212, ,0.0013,
 ,0.0022, ,0.1763, ,0.0013,
 ,0.0022, ,0.169, ,0.0013,
 ,0.0024, ,0.165, ,0.0014,
 ,0.0024, ,0.181, ,0.0013,
 ,0.0024, ,0.1683, ,0.0013,
 ,0.0023, ,0.1656, ,0.0014,
 ,0.0022, ,0.1636, ,0.0012,
 ,0.0022, ,0.1634, ,0.0013,
 ,0.0022, ,0.1638, ,0.0013,
 ,0.0021, ,0.2796, ,0.0013,
 ,0.0022, ,0.1646, ,0.0013,
 ,0.0022, ,0.1642, ,0.0013,
 ,0.0022, ,0.1638, ,0.0014,
 ,0.0022, ,0.1724, ,0.0014,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0023, ,0.1638, ,0.0013,
 ,0.0022, ,0.1628, ,0.0013,
 ,0.0021, ,0.1683, ,0.0013,
 ,0.0022, ,0.169, ,0.0013,
 ,0.0023, ,0.164, ,0.0013,
 ,0.0022, ,0.1667, ,0.0013,
 ,0.0024, ,0.1632, ,0.0013,
 ,0.0022, ,0.165, ,0.0014,
 ,0.0021, ,0.1628, ,0.0014,
 ,0.0023, ,0.1647, ,0.0013,
 ,0.0023, ,0.1627, ,0.0012,
 ,0.0022, ,0.1629, ,0.0013,
 ,0.0021, ,0.1629, ,0.0013,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.1647, ,0.0014,
 ,0.0022, ,0.1625, ,0.0014,
 ,0.0022, ,0.1867, ,0.0013,
 ,0.0022, ,0.1629, ,0.0013,
 ,0.0021, ,0.1624, ,0.0013,
 ,0.0021, ,0.1628, ,0.0013,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0022, ,0.1638, ,0.0013,
 ,0.0021, ,0.1615, ,0.0014,
 ,0.0022, ,0.164, ,0.0013,
 ,0.0022, ,0.1633, ,0.0013,
 ,0.0022, ,0.1727, ,0.0013,
 ,0.0022, ,0.1631, ,0.0014,
 ,0.0022, ,0.1613, ,0.0016,
 ,0.0022, ,0.1626, ,0.0014,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0021, ,0.1649, ,0.0013,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1635, ,0.0013,
 ,0.002, ,0.1619, ,0.0013,
 ,0.0022, ,0.1615, ,0.0014,
 ,0.0024, ,0.1633, ,0.0013,
 ,0.0022, ,0.1613, ,0.0014,
 ,0.0022, ,0.1657, ,0.0013,
 ,0.0021, ,0.1619, ,0.0014,
 ,0.0022, ,0.1655, ,0.0013,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0022, ,0.1633, ,0.0013,
 ,0.0021, ,0.1631, ,0.0014,
 ,0.0023, ,0.1622, ,0.0014,
 ,0.0022, ,0.2135, ,0.0013,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0022, ,0.164, ,0.0013,
 ,0.0021, ,0.1688, ,0.0013,
 ,0.0022, ,0.1652, ,0.0013,
 ,0.0022, ,0.1624, ,0.0014,
 ,0.0022, ,0.1641, ,0.0014,
 ,0.0021, ,0.1694, ,0.0013,
 ,0.0022, ,0.5159, ,0.0013,
 ,0.0025, ,0.3123, ,0.0013,
 ,0.0029, ,0.1674, ,0.0013,
 ,0.0022, ,0.1355, ,0.0013,
 ,0.0022, ,0.153, ,0.0014,
 ,0.0022, ,0.1706, ,0.0013,
 ,0.0022, ,0.1699, ,0.0014,
 ,0.0022, ,0.1685, ,0.0014,
 ,0.0023, ,0.1633, ,0.0014,
 ,0.0021, ,0.1753, ,0.0013,
 ,0.0023, ,0.1651, ,0.0013,
 ,0.0022, ,0.1663, ,0.0013,
 ,0.0022, ,0.1632, ,0.002,
 ,0.0023, ,0.1621, ,0.0014,
 ,0.0025, ,0.1617, ,0.0015,
 ,0.0023, ,0.162, ,0.0013,
 ,0.0023, ,0.1645, ,0.0013,
 ,0.0023, ,0.1622, ,0.0013,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.1631, ,0.0013,
 ,0.0023, ,0.1614, ,0.0013,
 ,0.0022, ,0.1617, ,0.0014,
 ,0.0023, ,0.1696, ,0.0014,
 ,0.0022, ,0.1635, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0021, ,0.1777, ,0.0013,
 ,0.0021, ,0.1606, ,0.0013,
 ,0.0022, ,0.1607, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0023, ,0.1616, ,0.0012,
 ,0.0022, ,0.1626, ,0.0012,
 ,0.0021, ,0.1622, ,0.0013,
 ,0.0022, ,0.164, ,0.0016,
 ,0.0023, ,0.1625, ,0.0014,
 ,0.0021, ,0.1618, ,0.0014,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.1634, ,0.0013,
 ,0.0023, ,0.1623, ,0.0013,
 ,0.0023, ,0.1617, ,0.0014,
 ,0.0023, ,0.1607, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0022, ,0.1678, ,0.0013,
 ,0.0023, ,0.162, ,0.0013,
 ,0.0023, ,0.1617, ,0.0013,
 ,0.0022, ,0.1631, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.1609, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0022, ,0.163, ,0.0013,
 ,0.0022, ,0.1616, ,0.0014,
 ,0.0023, ,0.1611, ,0.0014,
 ,0.0022, ,0.1604, ,0.0013,
 ,0.0022, ,0.162, ,0.0014,
 ,0.0022, ,0.1606, ,0.0013,
 ,0.0023, ,0.2123, ,0.0013,
 ,0.0021, ,0.1655, ,0.0013,
 ,0.0023, ,0.1641, ,0.0015,
 ,0.0021, ,0.1654, ,0.0013,
 ,0.0023, ,0.1629, ,0.0014,
 ,0.0023, ,0.1614, ,0.0013,
 ,0.0022, ,0.1661, ,0.0013,
 ,0.0022, ,0.1616, ,0.0014,
 ,0.0023, ,0.1695, ,0.0013,
 ,0.0022, ,0.1695, ,0.0013,
 ,0.0022, ,0.1613, ,0.0014,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.2975, ,0.0013,
 ,0.0022, ,0.2283, ,0.0013,
 ,0.0023, ,0.1384, ,0.0013,
 ,0.0023, ,0.1497, ,0.0013,
 ,0.0022, ,0.1844, ,0.0013,
 ,0.0022, ,0.271, ,0.0014,
 ,0.0023, ,0.1723, ,0.0017,
 ,0.0022, ,0.1978, ,0.0015,
 ,0.0022, ,0.1776, ,0.0014,
 ,0.0022, ,0.1671, ,0.0013,
 ,0.0022, ,0.1637, ,0.0014,
 ,0.0022, ,0.1649, ,0.0014,
 ,0.0022, ,0.1639, ,0.0013,
 ,0.0023, ,0.1657, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1628, ,0.0014,
 ,0.0022, ,0.1658, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0022, ,0.1638, ,0.0013,
 ,0.0021, ,0.1626, ,0.0013,
 ,0.0022, ,0.1634, ,0.0013,
 ,0.0021, ,0.1637, ,0.0013,
 ,0.0022, ,0.1801, ,0.0013,
 ,0.0023, ,0.1623, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0022, ,0.1701, ,0.0014,
 ,0.0023, ,0.1633, ,0.0013,
 ,0.0022, ,0.1623, ,0.0018,
 ,0.0022, ,0.162, ,0.0017,
 ,0.0022, ,0.1611, ,0.0016,
 ,0.0025, ,0.1629, ,0.0014,
 ,0.0022, ,0.163, ,0.0014,
 ,0.0022, ,0.1621, ,0.0015,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0023, ,0.165, ,0.0013,
 ,0.0022, ,0.1619, ,0.0014,
 ,0.0022, ,0.1622, ,0.0014,
 ,0.0022, ,0.1635, ,0.0013,
 ,0.0022, ,0.1664, ,0.0013,
 ,0.0022, ,0.1653, ,0.0013,
 ,0.0022, ,0.1638, ,0.0014,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1629, ,0.0014,
 ,0.0022, ,0.1676, ,0.0013,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0022, ,0.1627, ,0.0014,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0022, ,0.1726, ,0.0013,
 ,0.0022, ,0.1708, ,0.0013,
 ,0.0022, ,0.1612, ,0.0014,
 ,0.0021, ,0.1622, ,0.0013,
 ,0.0021, ,0.1618, ,0.0013,
 ,0.0022, ,0.1712, ,0.0013,
 ,0.0021, ,0.1621, ,0.0013,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0021, ,0.1616, ,0.0013,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0022, ,0.2204, ,0.0013,
 ,0.0022, ,0.1635, ,0.0014,
 ,0.0022, ,0.1629, ,0.0014,
 ,0.0022, ,0.1626, ,0.0014,
 ,0.0021, ,0.1702, ,0.0013,
 ,0.0022, ,0.1702, ,0.0013,
 ,0.0024, ,0.1635, ,0.0012,
 ,0.0022, ,0.1627, ,0.0013,
 ,0.0022, ,0.1655, ,0.0013,
 ,0.0023, ,0.1643, ,0.0013,
 ,0.0021, ,0.1618, ,0.0014,
 ,0.0023, ,0.1619, ,0.0013,
 ,0.0022, ,0.1692, ,0.0013,
 ,0.0023, ,0.1651, ,0.0012,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0023, ,0.1618, ,0.0013,
 ,0.0022, ,0.1621, ,0.0014,
 ,0.0023, ,0.5256, ,0.0014,
 ,0.0022, ,0.2327, ,0.0016,
 ,0.0021, ,0.1874, ,0.0014,
 ,0.0022, ,0.2085, ,0.0014,
 ,0.0022, ,0.139, ,0.0014,
 ,0.0022, ,0.1468, ,0.0014,
 ,0.0022, ,0.1297, ,0.0014,
 ,0.0021, ,0.1772, ,0.0014,
 ,0.0022, ,0.1642, ,0.0013,
 ,0.0023, ,0.1702, ,0.0014,
 ,0.0021, ,0.1627, ,0.0013,
 ,0.0021, ,0.1617, ,0.0013,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0022, ,0.1651, ,0.0013,
 ,0.0022, ,0.1805, ,0.0014,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0023, ,0.1619, ,0.0014,
 ,0.0022, ,0.1618, ,0.0014,
 ,0.0021, ,0.1711, ,0.0014,
 ,0.0021, ,0.1619, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0023, ,0.1628, ,0.0014,
 ,0.0021, ,0.1656, ,0.0013,
 ,0.0021, ,0.165, ,0.0013,
 ,0.0022, ,0.1685, ,0.0014,
 ,0.0021, ,0.1616, ,0.0013,
 ,0.0022, ,0.1615, ,0.0014,
 ,0.0022, ,0.1634, ,0.0014,
 ,0.0022, ,0.1635, ,0.0014,
 ,0.0022, ,0.1616, ,0.0014,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0022, ,0.1654, ,0.0014,
 ,0.0023, ,0.1619, ,0.0013,
 ,0.0022, ,0.1621, ,0.0014,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0023, ,0.1642, ,0.0013,
 ,0.0022, ,0.1643, ,0.0013,
 ,0.0022, ,0.1689, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0021, ,0.1622, ,0.0014,
 ,0.0022, ,0.1668, ,0.0013,
 ,0.0021, ,0.1617, ,0.0012,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0022, ,0.1711, ,0.0013,
 ,0.0022, ,0.1658, ,0.0013,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0023, ,0.1648, ,0.0014,
 ,0.0022, ,0.17, ,0.0013,
 ,0.0022, ,0.2096, ,0.0014,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0023, ,0.1647, ,0.0014,
 ,0.0024, ,0.1656, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0023, ,0.1619, ,0.0013,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1716, ,0.0014,
 ,0.0021, ,0.1627, ,0.0013,
 ,0.0023, ,0.1625, ,0.0014,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0021, ,0.1709, ,0.0013,
 ,0.0022, ,0.1623, ,0.0014,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1679, ,0.0018,
 ,0.0022, ,0.164, ,0.0016,
 ,0.0023, ,0.3252, ,0.0016,
 ,0.0022, ,0.1715, ,0.0013,
 ,0.0023, ,0.1896, ,0.0013,
 ,0.0022, ,0.1737, ,0.0013,
 ,0.0022, ,0.1467, ,0.0014,
 ,0.0022, ,0.1309, ,0.0014,
 ,0.0021, ,0.2759, ,0.0014,
 ,0.0022, ,0.2019, ,0.0013,
 ,0.0023, ,0.1691, ,0.0013,
 ,0.0022, ,0.1644, ,0.0013,
 ,0.0021, ,0.1629, ,0.0013,
 ,0.0021, ,0.2005, ,0.0018,
 ,0.0022, ,0.1664, ,0.0014,
 ,0.0022, ,0.1653, ,0.0014,
 ,0.0022, ,0.1625, ,0.0015,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0021, ,0.1628, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1644, ,0.0013,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0021, ,0.1641, ,0.0013,
 ,0.0022, ,0.1635, ,0.0014,
 ,0.0022, ,0.1635, ,0.0012,
